"Type"	"Family"	"Timepoint"	"Covariate1"	"Covariate2"	"Binary_phenotype_dynamic"	"Factor_phenotype_dynamic"	"Quant_phenotype_dynamic"	"Binary_phenotype_static"	"Factor_phenotype_static"	"Quant_phenotype_static"
"Sample2309"	"Mother"	"FAM391"	"P28"	"Covar1.3"	-1.83337023365149	"BinaryDynamic1"	"LevelDynamic2"	-0.845626782583162	"BinaryStatic1"	"LevelStatic2"	-1.06702511774139
"Sample2310"	"Mother"	"FAM392"	"B"	"Covar1.2"	-0.430681647514512	"BinaryDynamic1"	"LevelDynamic3"	-0.0485451980989685	"BinaryStatic2"	"LevelStatic3"	0.977101992955215
"Sample2311"	"Mother"	"FAM392"	"P12"	"Covar1.3"	0.485682445001997	"BinaryDynamic2"	"LevelDynamic2"	0.0750201593365129	"BinaryStatic2"	"LevelStatic3"	0.977101992955215
"Sample2312"	"Mother"	"FAM392"	"P28"	"Covar1.3"	0.151565365137979	"BinaryDynamic2"	"LevelDynamic3"	-0.570459377849283	"BinaryStatic2"	"LevelStatic3"	0.977101992955215
"Sample2313"	"Mother"	"FAM393"	"B"	"Covar1.1"	1.26978815839696	"BinaryDynamic1"	"LevelDynamic3"	-0.821203068454415	"BinaryStatic1"	"LevelStatic3"	-1.19607009783701
"Sample2314"	"Mother"	"FAM394"	"P12"	"Covar1.3"	0.705788375843944	"BinaryDynamic2"	"LevelDynamic3"	-0.249087870196831	"BinaryStatic2"	"LevelStatic2"	1.10126224379042
"Sample2315"	"Mother"	"FAM395"	"B"	"Covar1.1"	0.942185821993485	"BinaryDynamic2"	"LevelDynamic1"	1.82905349628784	"BinaryStatic2"	"LevelStatic3"	0.0683231860696021
"Sample2316"	"Mother"	"FAM395"	"P28"	"Covar1.1"	-0.161072883630941	"BinaryDynamic1"	"LevelDynamic2"	1.21966246567281	"BinaryStatic2"	"LevelStatic3"	0.0683231860696021
"Sample2317"	"Mother"	"FAM396"	"P28"	"Covar1.1"	0.182154455997548	"BinaryDynamic1"	"LevelDynamic3"	-1.62329509813822	"BinaryStatic1"	"LevelStatic3"	0.0447025415021637
"Sample2318"	"Mother"	"FAM396"	"P12"	"Covar1.1"	1.25671856730821	"BinaryDynamic2"	"LevelDynamic2"	-1.21992443980889	"BinaryStatic1"	"LevelStatic3"	0.0447025415021637
"Sample2319"	"Mother"	"FAM396"	"B"	"Covar1.2"	0.418269125675566	"BinaryDynamic1"	"LevelDynamic1"	-0.935062545514149	"BinaryStatic1"	"LevelStatic3"	0.0447025415021637
"Sample2320"	"Mother"	"FAM397"	"P28"	"Covar1.1"	1.18921296580252	"BinaryDynamic1"	"LevelDynamic1"	-1.92399089286935	"BinaryStatic2"	"LevelStatic3"	0.50158010236566
"Sample2321"	"Mother"	"FAM397"	"B"	"Covar1.1"	0.511996469442772	"BinaryDynamic1"	"LevelDynamic2"	1.65218481101143	"BinaryStatic2"	"LevelStatic3"	0.50158010236566
"Sample2322"	"Mother"	"FAM398"	"B"	"Covar1.1"	-1.60520710103497	"BinaryDynamic1"	"LevelDynamic3"	-1.78910821059798	"BinaryStatic1"	"LevelStatic3"	-0.124033447357664
"Sample2323"	"Mother"	"FAM398"	"P28"	"Covar1.3"	-0.0447347580505858	"BinaryDynamic2"	"LevelDynamic2"	-0.562756450212982	"BinaryStatic1"	"LevelStatic3"	-0.124033447357664
"Sample2324"	"Mother"	"FAM399"	"P12"	"Covar1.2"	-1.28140698033011	"BinaryDynamic1"	"LevelDynamic2"	-0.16726735721543	"BinaryStatic1"	"LevelStatic1"	-0.427662052508835
"Sample2325"	"Mother"	"FAM399"	"B"	"Covar1.3"	0.638952140542168	"BinaryDynamic1"	"LevelDynamic2"	1.17470844312499	"BinaryStatic1"	"LevelStatic1"	-0.427662052508835
"Sample2326"	"Mother"	"FAM399"	"P28"	"Covar1.2"	-1.46078282938961	"BinaryDynamic1"	"LevelDynamic3"	-2.34698339757646	"BinaryStatic1"	"LevelStatic1"	-0.427662052508835
"Sample2327"	"Mother"	"FAM400"	"P28"	"Covar1.2"	-0.880840523088362	"BinaryDynamic2"	"LevelDynamic1"	0.390875110062174	"BinaryStatic1"	"LevelStatic2"	0.770677252953843
"Sample2328"	"Mother"	"FAM400"	"B"	"Covar1.2"	0.285341943125399	"BinaryDynamic1"	"LevelDynamic3"	-0.649183225347638	"BinaryStatic1"	"LevelStatic2"	0.770677252953843
"Sample2329"	"Mother"	"FAM400"	"P12"	"Covar1.1"	0.630635450157964	"BinaryDynamic1"	"LevelDynamic2"	-0.228800585917291	"BinaryStatic1"	"LevelStatic2"	0.770677252953843
"Sample2330"	"Mother"	"FAM401"	"P28"	"Covar1.3"	-0.744724032379902	"BinaryDynamic1"	"LevelDynamic3"	0.781704870684971	"BinaryStatic1"	"LevelStatic2"	-0.353230499664607
"Sample2331"	"Mother"	"FAM402"	"P28"	"Covar1.3"	-0.713529709900439	"BinaryDynamic1"	"LevelDynamic1"	-2.12503312483429	"BinaryStatic1"	"LevelStatic1"	-0.859507512205584
"Sample2332"	"Mother"	"FAM402"	"P12"	"Covar1.1"	-0.682039417330581	"BinaryDynamic1"	"LevelDynamic2"	1.47168095605313	"BinaryStatic1"	"LevelStatic1"	-0.859507512205584
"Sample2333"	"Mother"	"FAM403"	"P28"	"Covar1.1"	-0.227035517455066	"BinaryDynamic2"	"LevelDynamic2"	-1.19173678829199	"BinaryStatic1"	"LevelStatic2"	0.195911640055457
"Sample2334"	"Mother"	"FAM404"	"P12"	"Covar1.3"	0.446630519523161	"BinaryDynamic2"	"LevelDynamic3"	-1.04568122029294	"BinaryStatic2"	"LevelStatic2"	0.816170876361428
"Sample2335"	"Mother"	"FAM404"	"B"	"Covar1.3"	-0.00286262091982679	"BinaryDynamic1"	"LevelDynamic2"	-1.29582936915898	"BinaryStatic2"	"LevelStatic2"	0.816170876361428
"Sample2336"	"Mother"	"FAM404"	"P28"	"Covar1.1"	-0.187799832359881	"BinaryDynamic1"	"LevelDynamic3"	-1.80655844526681	"BinaryStatic2"	"LevelStatic2"	0.816170876361428
"Sample2337"	"Mother"	"FAM405"	"B"	"Covar1.2"	-0.465548238070904	"BinaryDynamic2"	"LevelDynamic3"	-0.466402265460976	"BinaryStatic1"	"LevelStatic1"	0.154741035526054
"Sample2338"	"Mother"	"FAM405"	"P12"	"Covar1.3"	0.668224367026167	"BinaryDynamic1"	"LevelDynamic2"	-1.37615770468741	"BinaryStatic1"	"LevelStatic1"	0.154741035526054
"Sample2339"	"Mother"	"FAM406"	"P12"	"Covar1.2"	0.781433774097239	"BinaryDynamic2"	"LevelDynamic3"	-0.732116713750984	"BinaryStatic1"	"LevelStatic2"	0.6356414723107
"Sample2340"	"Mother"	"FAM407"	"B"	"Covar1.3"	1.17892112018048	"BinaryDynamic2"	"LevelDynamic3"	-2.23760852313021	"BinaryStatic2"	"LevelStatic3"	-0.494158746982507
"Sample2341"	"Mother"	"FAM407"	"P12"	"Covar1.2"	-1.1535270839744	"BinaryDynamic1"	"LevelDynamic1"	1.09305936289708	"BinaryStatic2"	"LevelStatic3"	-0.494158746982507
"Sample2342"	"Mother"	"FAM408"	"P12"	"Covar1.3"	-0.0152793354467711	"BinaryDynamic1"	"LevelDynamic3"	0.703224226006559	"BinaryStatic2"	"LevelStatic3"	-0.0640112568163187
"Sample2343"	"Mother"	"FAM408"	"B"	"Covar1.1"	-0.378128904131334	"BinaryDynamic1"	"LevelDynamic2"	1.01917213014686	"BinaryStatic2"	"LevelStatic3"	-0.0640112568163187
"Sample2344"	"Mother"	"FAM408"	"P28"	"Covar1.1"	-0.652065849062394	"BinaryDynamic2"	"LevelDynamic1"	-0.351949127356355	"BinaryStatic2"	"LevelStatic3"	-0.0640112568163187
"Sample2345"	"Mother"	"FAM409"	"B"	"Covar1.3"	-0.662715778656286	"BinaryDynamic2"	"LevelDynamic3"	0.730592789578707	"BinaryStatic2"	"LevelStatic3"	-1.50267173756733
"Sample2346"	"Mother"	"FAM409"	"P28"	"Covar1.3"	-0.217130537941165	"BinaryDynamic2"	"LevelDynamic3"	0.352059862856764	"BinaryStatic2"	"LevelStatic3"	-1.50267173756733
"Sample2347"	"Mother"	"FAM410"	"B"	"Covar1.3"	1.06921526852676	"BinaryDynamic2"	"LevelDynamic1"	0.0494789017000629	"BinaryStatic2"	"LevelStatic2"	-0.533705894926461
"Sample2348"	"Mother"	"FAM410"	"P12"	"Covar1.1"	-0.00837044265552541	"BinaryDynamic1"	"LevelDynamic1"	-0.0655951681672185	"BinaryStatic2"	"LevelStatic2"	-0.533705894926461
"Sample2349"	"Mother"	"FAM410"	"P28"	"Covar1.3"	1.5614458674855	"BinaryDynamic2"	"LevelDynamic3"	-1.67826650066704	"BinaryStatic2"	"LevelStatic2"	-0.533705894926461
"Sample2350"	"Mother"	"FAM411"	"P12"	"Covar1.2"	-1.28959797750832	"BinaryDynamic2"	"LevelDynamic2"	-0.819157436520798	"BinaryStatic2"	"LevelStatic2"	0.100430827703709
"Sample2351"	"Mother"	"FAM412"	"P28"	"Covar1.1"	-1.76493908969816	"BinaryDynamic2"	"LevelDynamic1"	0.347022228571181	"BinaryStatic2"	"LevelStatic2"	0.484754421381774
"Sample2352"	"Mother"	"FAM413"	"P28"	"Covar1.2"	1.42057728060163	"BinaryDynamic2"	"LevelDynamic1"	-1.21947778293416	"BinaryStatic2"	"LevelStatic3"	0.310891008759556
"Sample2353"	"Mother"	"FAM414"	"P28"	"Covar1.1"	0.85719463028574	"BinaryDynamic2"	"LevelDynamic2"	-0.727821274820119	"BinaryStatic2"	"LevelStatic2"	0.0580502345327347
"Sample2354"	"Mother"	"FAM414"	"B"	"Covar1.3"	-0.819986876900843	"BinaryDynamic2"	"LevelDynamic2"	0.0826326708277852	"BinaryStatic2"	"LevelStatic2"	0.0580502345327347
"Sample2355"	"Mother"	"FAM415"	"B"	"Covar1.1"	0.436486603003516	"BinaryDynamic2"	"LevelDynamic1"	-0.506033715828872	"BinaryStatic1"	"LevelStatic1"	-0.616135839282367
"Sample2356"	"Mother"	"FAM416"	"P12"	"Covar1.3"	-0.267393446739281	"BinaryDynamic1"	"LevelDynamic2"	0.68910343318148	"BinaryStatic2"	"LevelStatic3"	1.49799582391127
"Sample2357"	"Mother"	"FAM417"	"P12"	"Covar1.3"	-1.41367792742872	"BinaryDynamic1"	"LevelDynamic3"	0.0297674334499718	"BinaryStatic2"	"LevelStatic1"	-1.37979089686035
"Sample2358"	"Mother"	"FAM417"	"B"	"Covar1.1"	0.132516115825407	"BinaryDynamic1"	"LevelDynamic1"	-1.88016602457659	"BinaryStatic2"	"LevelStatic1"	-1.37979089686035
"Sample2359"	"Mother"	"FAM417"	"P28"	"Covar1.1"	1.97702345900891	"BinaryDynamic1"	"LevelDynamic2"	0.468227659333479	"BinaryStatic2"	"LevelStatic1"	-1.37979089686035
"Sample2360"	"Mother"	"FAM418"	"P28"	"Covar1.3"	0.330468397625201	"BinaryDynamic1"	"LevelDynamic1"	0.326987294322378	"BinaryStatic2"	"LevelStatic1"	-0.528630790564171
"Sample2361"	"Mother"	"FAM419"	"P12"	"Covar1.2"	-0.524979973175111	"BinaryDynamic1"	"LevelDynamic2"	1.00042126322672	"BinaryStatic1"	"LevelStatic2"	-0.560205908997638
"Sample2362"	"Mother"	"FAM420"	"B"	"Covar1.3"	-0.458473887337189	"BinaryDynamic2"	"LevelDynamic2"	-0.880752111121136	"BinaryStatic2"	"LevelStatic2"	-0.88978059403507
"Sample2363"	"Mother"	"FAM420"	"P12"	"Covar1.2"	-0.0584789571619148	"BinaryDynamic1"	"LevelDynamic1"	0.189510871239192	"BinaryStatic2"	"LevelStatic2"	-0.88978059403507
"Sample2364"	"Mother"	"FAM420"	"P28"	"Covar1.3"	0.533353167503518	"BinaryDynamic1"	"LevelDynamic3"	-2.11005557923067	"BinaryStatic2"	"LevelStatic2"	-0.88978059403507
"Sample2365"	"Mother"	"FAM421"	"P12"	"Covar1.3"	-0.0943183702439794	"BinaryDynamic1"	"LevelDynamic1"	0.155845221763218	"BinaryStatic2"	"LevelStatic3"	0.940044909073464
"Sample2366"	"Mother"	"FAM421"	"P28"	"Covar1.2"	-2.23001519349282	"BinaryDynamic2"	"LevelDynamic3"	-1.25847858592827	"BinaryStatic2"	"LevelStatic3"	0.940044909073464
"Sample2367"	"Mother"	"FAM421"	"B"	"Covar1.3"	-2.9598071343468	"BinaryDynamic1"	"LevelDynamic3"	0.431959028723869	"BinaryStatic2"	"LevelStatic3"	0.940044909073464
"Sample2368"	"Mother"	"FAM422"	"P28"	"Covar1.3"	0.200430401886615	"BinaryDynamic2"	"LevelDynamic3"	-1.26840273700249	"BinaryStatic1"	"LevelStatic3"	0.948657336887629
"Sample2369"	"Mother"	"FAM423"	"P12"	"Covar1.2"	-0.809990636885682	"BinaryDynamic2"	"LevelDynamic1"	-0.0542765192833982	"BinaryStatic1"	"LevelStatic2"	0.310518232752764
"Sample2370"	"Mother"	"FAM424"	"P28"	"Covar1.2"	-1.00903817612107	"BinaryDynamic2"	"LevelDynamic2"	0.348333022268434	"BinaryStatic2"	"LevelStatic1"	0.415588855335897
"Sample2371"	"Mother"	"FAM424"	"B"	"Covar1.3"	-0.235725057654361	"BinaryDynamic2"	"LevelDynamic2"	0.0745420400790091	"BinaryStatic2"	"LevelStatic1"	0.415588855335897
"Sample2372"	"Mother"	"FAM424"	"P12"	"Covar1.1"	0.483206962399997	"BinaryDynamic2"	"LevelDynamic1"	-0.579911944968977	"BinaryStatic2"	"LevelStatic1"	0.415588855335897
"Sample2373"	"Mother"	"FAM425"	"P12"	"Covar1.2"	2.40337352588139	"BinaryDynamic2"	"LevelDynamic1"	-0.814870635781645	"BinaryStatic1"	"LevelStatic3"	-0.344058926421353
"Sample2374"	"Mother"	"FAM425"	"P28"	"Covar1.1"	-0.646633206087049	"BinaryDynamic2"	"LevelDynamic1"	-1.61194730795627	"BinaryStatic1"	"LevelStatic3"	-0.344058926421353
"Sample2375"	"Mother"	"FAM425"	"B"	"Covar1.3"	1.77790477684923	"BinaryDynamic2"	"LevelDynamic2"	-1.01809983752641	"BinaryStatic1"	"LevelStatic3"	-0.344058926421353
"Sample2376"	"Mother"	"FAM426"	"P12"	"Covar1.2"	0.462701832440592	"BinaryDynamic1"	"LevelDynamic2"	0.248178644771614	"BinaryStatic2"	"LevelStatic1"	-0.0896871442695941
"Sample2377"	"Mother"	"FAM426"	"B"	"Covar1.1"	0.908861744336436	"BinaryDynamic2"	"LevelDynamic2"	0.306962736959395	"BinaryStatic2"	"LevelStatic1"	-0.0896871442695941
"Sample2378"	"Mother"	"FAM427"	"B"	"Covar1.1"	0.360810084238827	"BinaryDynamic1"	"LevelDynamic3"	0.0462527320248564	"BinaryStatic1"	"LevelStatic1"	-1.85271585518911
"Sample2379"	"Mother"	"FAM427"	"P12"	"Covar1.3"	-0.0715283209070729	"BinaryDynamic1"	"LevelDynamic2"	0.413405909352369	"BinaryStatic1"	"LevelStatic1"	-1.85271585518911
"Sample2380"	"Mother"	"FAM428"	"P28"	"Covar1.2"	-0.227284769750999	"BinaryDynamic1"	"LevelDynamic3"	1.222537269847	"BinaryStatic2"	"LevelStatic1"	0.569775081755138
"Sample2381"	"Mother"	"FAM429"	"P12"	"Covar1.1"	0.896264044502097	"BinaryDynamic1"	"LevelDynamic1"	0.841266487184631	"BinaryStatic1"	"LevelStatic2"	-1.37041994027488
"Sample2382"	"Mother"	"FAM430"	"B"	"Covar1.2"	-1.7526339221215	"BinaryDynamic1"	"LevelDynamic3"	0.186697528486016	"BinaryStatic2"	"LevelStatic1"	-2.53537952088425
"Sample2383"	"Mother"	"FAM431"	"P28"	"Covar1.2"	1.49854663403997	"BinaryDynamic1"	"LevelDynamic1"	1.22368316695571	"BinaryStatic2"	"LevelStatic2"	-0.0317507037431126
"Sample2384"	"Mother"	"FAM431"	"P12"	"Covar1.2"	0.0586024853091419	"BinaryDynamic1"	"LevelDynamic2"	-0.130755955062492	"BinaryStatic2"	"LevelStatic2"	-0.0317507037431126
"Sample2385"	"Mother"	"FAM431"	"B"	"Covar1.1"	-0.499911446194106	"BinaryDynamic2"	"LevelDynamic3"	0.437373460782378	"BinaryStatic2"	"LevelStatic2"	-0.0317507037431126
"Sample2386"	"Mother"	"FAM432"	"P12"	"Covar1.1"	0.662166352791627	"BinaryDynamic1"	"LevelDynamic1"	-0.287548664529294	"BinaryStatic1"	"LevelStatic1"	0.483458857287479
"Sample2387"	"Mother"	"FAM433"	"B"	"Covar1.3"	0.281817084353842	"BinaryDynamic1"	"LevelDynamic3"	-0.976009954487628	"BinaryStatic1"	"LevelStatic2"	-0.630443162263644
"Sample2388"	"Mother"	"FAM433"	"P28"	"Covar1.1"	0.179612360104138	"BinaryDynamic1"	"LevelDynamic1"	0.691910659580033	"BinaryStatic1"	"LevelStatic2"	-0.630443162263644
"Sample2389"	"Mother"	"FAM434"	"P28"	"Covar1.3"	-2.41117674002799	"BinaryDynamic1"	"LevelDynamic3"	-0.337708231420369	"BinaryStatic1"	"LevelStatic2"	0.0544055782217746
"Sample2390"	"Mother"	"FAM435"	"P12"	"Covar1.1"	0.301834719010291	"BinaryDynamic1"	"LevelDynamic3"	-0.928762973367071	"BinaryStatic1"	"LevelStatic3"	0.0109016869330525
"Sample2391"	"Mother"	"FAM435"	"B"	"Covar1.1"	1.0869180896499	"BinaryDynamic1"	"LevelDynamic2"	-1.05586040191177	"BinaryStatic1"	"LevelStatic3"	0.0109016869330525
"Sample2392"	"Mother"	"FAM436"	"B"	"Covar1.1"	-1.10345997545571	"BinaryDynamic1"	"LevelDynamic3"	0.159168761964388	"BinaryStatic1"	"LevelStatic2"	0.60578810368871
"Sample2393"	"Mother"	"FAM437"	"P12"	"Covar1.3"	0.958266023553243	"BinaryDynamic2"	"LevelDynamic1"	0.579840206541312	"BinaryStatic2"	"LevelStatic1"	0.00872736883734612
"Sample2394"	"Mother"	"FAM437"	"B"	"Covar1.1"	0.272464827740411	"BinaryDynamic1"	"LevelDynamic2"	-0.826616822743814	"BinaryStatic2"	"LevelStatic1"	0.00872736883734612
"Sample2395"	"Mother"	"FAM437"	"P28"	"Covar1.2"	-0.17282337295531	"BinaryDynamic2"	"LevelDynamic2"	-0.772390474728372	"BinaryStatic2"	"LevelStatic1"	0.00872736883734612
"Sample2396"	"Mother"	"FAM438"	"B"	"Covar1.2"	-0.569263681523921	"BinaryDynamic2"	"LevelDynamic2"	1.47910989881154	"BinaryStatic2"	"LevelStatic1"	0.794189341931796
"Sample2397"	"Mother"	"FAM438"	"P28"	"Covar1.1"	2.37635323801857	"BinaryDynamic2"	"LevelDynamic2"	0.44270551495195	"BinaryStatic2"	"LevelStatic1"	0.794189341931796
"Sample2398"	"Mother"	"FAM438"	"P12"	"Covar1.2"	-0.352360335926796	"BinaryDynamic2"	"LevelDynamic3"	-0.647044813393284	"BinaryStatic2"	"LevelStatic1"	0.794189341931796
"Sample2399"	"Mother"	"FAM439"	"P12"	"Covar1.3"	-0.421031491715814	"BinaryDynamic2"	"LevelDynamic1"	0.988153798243102	"BinaryStatic1"	"LevelStatic3"	-0.494690847586131
"Sample2400"	"Mother"	"FAM439"	"B"	"Covar1.3"	-0.990002024055046	"BinaryDynamic2"	"LevelDynamic1"	-0.522670283320399	"BinaryStatic1"	"LevelStatic3"	-0.494690847586131
"Sample2401"	"Mother"	"FAM440"	"P28"	"Covar1.2"	-0.0167502767677994	"BinaryDynamic2"	"LevelDynamic3"	-0.946687345737969	"BinaryStatic2"	"LevelStatic1"	0.00418508275987167
"Sample2402"	"Mother"	"FAM440"	"P12"	"Covar1.3"	1.02857741977664	"BinaryDynamic1"	"LevelDynamic1"	-1.82842618179721	"BinaryStatic2"	"LevelStatic1"	0.00418508275987167
"Sample2403"	"Mother"	"FAM441"	"B"	"Covar1.1"	0.247314200092995	"BinaryDynamic1"	"LevelDynamic1"	-0.0561916399117464	"BinaryStatic2"	"LevelStatic3"	-1.0521882179182
"Sample2404"	"Mother"	"FAM441"	"P12"	"Covar1.2"	-1.25654959701401	"BinaryDynamic2"	"LevelDynamic3"	-0.246309562229385	"BinaryStatic2"	"LevelStatic3"	-1.0521882179182
"Sample2405"	"Mother"	"FAM441"	"P28"	"Covar1.2"	-2.06069967636416	"BinaryDynamic2"	"LevelDynamic3"	-0.91614828659045	"BinaryStatic2"	"LevelStatic3"	-1.0521882179182
"Sample2406"	"Mother"	"FAM442"	"P28"	"Covar1.2"	-0.250282550072565	"BinaryDynamic2"	"LevelDynamic2"	-1.8628130114038	"BinaryStatic1"	"LevelStatic2"	-0.919683630203948
"Sample2407"	"Mother"	"FAM442"	"B"	"Covar1.1"	0.532371581911119	"BinaryDynamic2"	"LevelDynamic1"	-1.68515888735307	"BinaryStatic1"	"LevelStatic2"	-0.919683630203948
"Sample2408"	"Mother"	"FAM442"	"P12"	"Covar1.1"	1.02151517433801	"BinaryDynamic1"	"LevelDynamic2"	0.0432602817882587	"BinaryStatic1"	"LevelStatic2"	-0.919683630203948
"Sample2409"	"Mother"	"FAM443"	"B"	"Covar1.1"	-0.166236280916903	"BinaryDynamic1"	"LevelDynamic2"	1.91585435886097	"BinaryStatic1"	"LevelStatic2"	-1.14781542475092
"Sample2410"	"Mother"	"FAM444"	"P12"	"Covar1.3"	0.445346604905361	"BinaryDynamic1"	"LevelDynamic2"	-0.823924420174715	"BinaryStatic2"	"LevelStatic1"	1.28292834565417
"Sample2411"	"Mother"	"FAM444"	"P28"	"Covar1.3"	0.974957791930811	"BinaryDynamic2"	"LevelDynamic3"	-0.084183123835728	"BinaryStatic2"	"LevelStatic1"	1.28292834565417
"Sample2412"	"Mother"	"FAM445"	"P12"	"Covar1.2"	0.414656571312991	"BinaryDynamic1"	"LevelDynamic2"	0.0778050377154315	"BinaryStatic2"	"LevelStatic2"	-0.34116317925755
"Sample2413"	"Mother"	"FAM445"	"B"	"Covar1.1"	0.49819120483023	"BinaryDynamic2"	"LevelDynamic2"	0.352035057229972	"BinaryStatic2"	"LevelStatic2"	-0.34116317925755
"Sample2414"	"Mother"	"FAM445"	"P28"	"Covar1.1"	-0.318164392516627	"BinaryDynamic2"	"LevelDynamic2"	-0.419704516344318	"BinaryStatic2"	"LevelStatic2"	-0.34116317925755
"Sample2415"	"Mother"	"FAM446"	"P12"	"Covar1.3"	-1.129873789076	"BinaryDynamic2"	"LevelDynamic2"	0.507507496688598	"BinaryStatic1"	"LevelStatic3"	1.02292543056432
"Sample2416"	"Mother"	"FAM447"	"P12"	"Covar1.3"	0.938742030264154	"BinaryDynamic2"	"LevelDynamic1"	0.23600575899535	"BinaryStatic2"	"LevelStatic2"	-0.0559707686897515
"Sample2417"	"Mother"	"FAM447"	"P28"	"Covar1.3"	0.73370215326278	"BinaryDynamic1"	"LevelDynamic1"	1.83219741004934	"BinaryStatic2"	"LevelStatic2"	-0.0559707686897515
"Sample2418"	"Mother"	"FAM447"	"B"	"Covar1.2"	0.635259875829598	"BinaryDynamic2"	"LevelDynamic3"	0.266810511053593	"BinaryStatic2"	"LevelStatic2"	-0.0559707686897515
"Sample2419"	"Mother"	"FAM448"	"P12"	"Covar1.3"	-0.594953621934489	"BinaryDynamic2"	"LevelDynamic3"	-0.914573543158414	"BinaryStatic2"	"LevelStatic3"	0.260794677990327
"Sample2420"	"Mother"	"FAM449"	"B"	"Covar1.1"	-0.516959520143475	"BinaryDynamic1"	"LevelDynamic3"	-1.97773371888647	"BinaryStatic2"	"LevelStatic3"	-1.19354906253445
"Sample2421"	"Mother"	"FAM450"	"P28"	"Covar1.1"	-0.393275704153496	"BinaryDynamic1"	"LevelDynamic3"	0.0236493591590195	"BinaryStatic2"	"LevelStatic1"	0.68336293288078
"Sample2422"	"Mother"	"FAM450"	"B"	"Covar1.2"	0.312386497749526	"BinaryDynamic2"	"LevelDynamic3"	0.153196261374672	"BinaryStatic2"	"LevelStatic1"	0.68336293288078
"Sample2423"	"Mother"	"FAM451"	"P28"	"Covar1.1"	1.67565039426067	"BinaryDynamic2"	"LevelDynamic1"	-1.08537994411423	"BinaryStatic2"	"LevelStatic2"	-0.653245498771492
"Sample2424"	"Mother"	"FAM452"	"B"	"Covar1.2"	-0.184885553648002	"BinaryDynamic2"	"LevelDynamic2"	-0.153029943055258	"BinaryStatic2"	"LevelStatic1"	-0.878714170080371
"Sample2425"	"Mother"	"FAM452"	"P12"	"Covar1.2"	-2.190485536228	"BinaryDynamic1"	"LevelDynamic2"	0.929118247461787	"BinaryStatic2"	"LevelStatic1"	-0.878714170080371
"Sample2426"	"Mother"	"FAM452"	"P28"	"Covar1.2"	0.345328323188184	"BinaryDynamic2"	"LevelDynamic1"	-1.11671401414438	"BinaryStatic2"	"LevelStatic1"	-0.878714170080371
"Sample2427"	"Mother"	"FAM453"	"P12"	"Covar1.1"	0.627086451793137	"BinaryDynamic2"	"LevelDynamic1"	-0.267807944326299	"BinaryStatic2"	"LevelStatic3"	0.94689082622473
"Sample2428"	"Mother"	"FAM454"	"B"	"Covar1.2"	-1.78473318011011	"BinaryDynamic1"	"LevelDynamic1"	0.190624773715211	"BinaryStatic1"	"LevelStatic2"	-0.74302779824666
"Sample2429"	"Mother"	"FAM455"	"P12"	"Covar1.2"	-0.0433276880157435	"BinaryDynamic2"	"LevelDynamic1"	-0.039411287345874	"BinaryStatic2"	"LevelStatic1"	1.00915229034074
"Sample2430"	"Mother"	"FAM456"	"P12"	"Covar1.3"	0.491423105547597	"BinaryDynamic1"	"LevelDynamic1"	0.15681381178187	"BinaryStatic1"	"LevelStatic3"	-0.591963204071894
"Sample2431"	"Mother"	"FAM456"	"B"	"Covar1.2"	0.134652766912604	"BinaryDynamic1"	"LevelDynamic2"	1.59881363786786	"BinaryStatic1"	"LevelStatic3"	-0.591963204071894
"Sample2432"	"Mother"	"FAM456"	"P28"	"Covar1.2"	-2.17514710827601	"BinaryDynamic1"	"LevelDynamic3"	-1.51587777143573	"BinaryStatic1"	"LevelStatic3"	-0.591963204071894
"Sample2433"	"Mother"	"FAM457"	"P12"	"Covar1.3"	1.08141223562894	"BinaryDynamic2"	"LevelDynamic3"	0.138165067291704	"BinaryStatic2"	"LevelStatic3"	0.180872402486908
"Sample2434"	"Mother"	"FAM457"	"P28"	"Covar1.1"	-0.0322787888689585	"BinaryDynamic2"	"LevelDynamic3"	-0.635112997274344	"BinaryStatic2"	"LevelStatic3"	0.180872402486908
"Sample2435"	"Mother"	"FAM458"	"B"	"Covar1.1"	-1.52550440079898	"BinaryDynamic1"	"LevelDynamic3"	-1.18205855499187	"BinaryStatic1"	"LevelStatic3"	-1.52361341450934
"Sample2436"	"Mother"	"FAM459"	"B"	"Covar1.2"	-0.0285689457266452	"BinaryDynamic1"	"LevelDynamic2"	1.40768284650897	"BinaryStatic2"	"LevelStatic1"	1.40067475137233
"Sample2437"	"Mother"	"FAM459"	"P28"	"Covar1.3"	-0.199917992679428	"BinaryDynamic2"	"LevelDynamic3"	0.100039959467062	"BinaryStatic2"	"LevelStatic1"	1.40067475137233
"Sample2438"	"Mother"	"FAM460"	"P28"	"Covar1.2"	-1.73682408879627	"BinaryDynamic2"	"LevelDynamic1"	-1.49454051185623	"BinaryStatic2"	"LevelStatic3"	0.115678768974441
"Sample2439"	"Mother"	"FAM460"	"P12"	"Covar1.1"	2.00042021028923	"BinaryDynamic1"	"LevelDynamic3"	2.09360187757147	"BinaryStatic2"	"LevelStatic3"	0.115678768974441
"Sample2440"	"Mother"	"FAM460"	"B"	"Covar1.2"	-0.224111015271765	"BinaryDynamic1"	"LevelDynamic3"	-0.960339174527332	"BinaryStatic2"	"LevelStatic3"	0.115678768974441
